msp_name	LV15	HV26	HV17	LV9	HV14	HV7	LV7	HV30	HV29	HV15	LV16	LV1	LV11	HV16	HV6	LV23	LV4	LV22	HV3	LV13	LV8	LV24	HV12	HV13	LV6	HV9	LV12	HV23	HV31	LV14
msp_0198	0.0	0.0002817468887389	0.0003472811442599	0.0	0.0	0.0	0.0003729056943951	0.0	0.0	0.0003291578390004	0.0	0.0	0.0002049236801794	0.0004236993498376	0.0	0.0	0.0001738786276969	0.0	0.0005055530717816	0.000243580118406	0.0	0.0	0.0	0.0001810414330851	0.0	0.0	0.0	0.0	0.0	0.0
msp_0199	0.0002406217595232	0.0194794849744162	0.0	0.0	0.0	0.0	0.0	0.0002118291901721	0.0	0.0001714579521997	0.0	0.0104724877980247	0.0	0.0001759239143776	0.0	0.0	0.0	0.0	0.0	0.0046144893836777	0.0	0.0002725953076466	0.0	0.0002064483752274	0.0001567817211104	0.0	0.0	0.0	0.0	0.0
msp_0200	0.0003412551566396	0.0	0.0	0.0	0.0002171847536811	0.0002441847066536	0.0	0.0	0.0	0.0002530135848134	0.0003668316042132	0.0	0.0	0.0	0.0	0.0002563538348954	0.0	0.0041064876592351	0.0	0.0	0.0	0.0002698705008493	0.0003030798989065	0.0	0.0003997471943005	0.0	0.0	0.0	0.0	0.0002675156092651
msp_0201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0202	0.0	0.0006894623531069	0.0	0.0	0.0006412119275321	0.0	0.0	0.0	0.0	0.004088697392342	0.0	0.0	0.0	0.0015377715632746	0.0	0.0052403633964194	0.0	0.0	0.0	0.0	0.0005212501307939	0.0	0.0005408859078273	0.0	0.0	0.0119423653858564	0.0	0.0	0.0	0.0157482933222849
msp_0203	0.0	0.0010532258966583	0.0	0.0	0.0002137725852663	0.0002321807576122	0.0	0.0003599024842957	0.0011034782781854	0.0	0.0	0.0	0.0003286626822902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006152384636469	0.0	0.0004473991258616	0.0	0.0002743342909281	0.0011304090589956	0.0
msp_0204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020942601906796	0.0	0.0	0.000786465658486	0.00161223574372	0.0	0.0006400149210932	0.0	0.0	0.0	0.000641959441475	0.0117866772246785	0.0004058583321524	0.0	0.0	0.0	0.0	0.0	0.0
msp_0205	0.0	0.0055415066727301	0.0	0.0	0.0	0.0	0.0	0.0005122621394137	0.0002227529325182	0.0002497017878192	0.0	0.0	0.0023336557240699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0146233400139272	0.0004246449640021	0.0
msp_0206	0.0	0.0024827767014065	0.0	0.0	0.0001452456641998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000254606199621	0.0	0.0	0.0	0.0	0.0	0.0
msp_0207	0.0	0.0	0.0	0.0	0.0	0.0026454269674363	0.0	0.0	0.0002339158154866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013396607309499	0.0	0.0
msp_0208	0.0	0.0007341755567681	0.0008097344157693	0.0006883292523135	0.0019603694802248	0.0004684200353555	0.0038409748648092	0.0002575734269655	0.0008131436716775	0.0003791918268839	0.0003264904059044	0.001586387371593	0.0002285531586844	0.0002444759114896	0.0003949724660623	0.0011131619215829	0.0018977491162294	0.0002373978767075	0.0004000752771756	0.000753595726337	0.0029869216218889	0.0028694177596092	0.001890950087419	0.0002068312892544	0.0003867385545574	0.0003895139270178	0.0025582397083745	0.0009242653169733	0.0010797323691141	0.0027683260905941
msp_0209	0.0	0.0002592262454868	0.0	0.0	0.0004692346235707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003473176131563	0.0	0.0	0.0	0.0	0.0	0.0004090331457492	0.0	0.0085941248293518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0212	0.0004985282301212	0.0	0.0	0.0003447162282311	0.000320637407588	0.0	0.0003893952656044	0.0	0.0	0.0002799260523666	0.0	0.0003036870016254	0.0002650833784674	0.0	0.0	0.0	0.0	0.0	0.0	0.0004597794296513	0.0	0.0	0.0	0.0	0.0	0.0	0.0003442467836254	0.0	0.0	0.0100366784865398
msp_0213	0.0005581158734582	0.0006633120713651	0.0003250917135863	0.0006354472270022	0.0006699999326783	0.0010462775440525	0.0009547906662326	0.0005825293009916	0.0005097560860097	0.000377719289825	0.0006950742002776	0.0011576191725025	0.0002959831063789	0.0007395047007487	0.0006427237924512	0.0004147714387208	0.0	0.0387731390539462	0.0036581200910463	0.0003269905952944	0.0	0.0008860457111778	0.0024825899621627	0.001464140585661	0.0034260770183801	0.0003452717411367	0.0002036064523599	0.0005680357298345	0.0003794169735949	0.0046468167805467
msp_0214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357062818639463	0.0	0.0
msp_0215	0.0	0.0228192192283143	0.0072123380878558	0.0	0.0	0.0	0.0	0.0	0.0001690251948612	0.0	0.0	0.0	0.0	0.0	0.0048453892277922	0.0	0.0	0.0	0.0	0.0	0.0	0.0002426995151588	0.0	0.0	0.0	0.0	0.0	0.0037701228350691	0.0038202908076977	0.0
msp_0216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0217	0.0	0.0	0.0	0.0003139574656301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001993937818513	0.0	0.0	0.0
msp_0218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0220	0.0	0.0001925254703094	0.0	0.0	0.0	0.0164277851568897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001788022460213	0.0	0.0003540018184808	0.0	0.0	0.0	0.0	0.0002054610149867	0.0	0.0	0.0	0.0	0.0	0.0	0.0001678443893457	0.0
msp_0221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003669079188722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007592747876826	0.0	0.0
msp_0224	0.0	0.0	0.0009988207398623	0.0	0.0002289661443028	0.0	0.0	0.0003116948040032	0.0	0.0003935680413738	0.0	0.0003752482489361	0.0388038213597211	0.0004171852857269	0.0	0.0004016817581754	0.0	0.0	0.0	0.2109694343993656	0.0	0.0	0.0	0.0002806800000526	0.0	0.0	0.0	0.0	0.0	0.000292313087237
msp_0225	0.0	0.0026461321057776	0.001226556932232	0.0	0.0001741021505874	0.0016837875954613	0.0002692804166196	0.0040667100202736	0.0	0.000177072659205	0.0	0.0002131725880912	0.0004110231813219	0.001443564109681	0.0098401445997233	0.0	0.0	0.0	0.0	0.0002018926038393	0.000202668291426	0.0	0.0	0.0011010009100362	0.0	0.0	0.0	0.0010605187572802	0.0010034695268013	0.0
msp_0226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002588931677222	0.0	0.0	0.0	0.0	0.0	0.0	0.0002073040075692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0227	0.0003442514583488	0.002387811620225	0.0005024859357976	0.0	0.0106085429391794	0.0047465365212701	0.0002325370801374	0.0055916672673684	0.0028469235457621	0.0002564010189257	0.0	0.0	0.0	0.0210722721880584	0.0013389971383983	0.0002877135440598	0.0	0.0002045797713768	0.0	0.0	0.0	0.0002232078740205	0.0	0.0001558589416724	0.0	0.0025810729927446	0.0	0.0017946655882953	0.0057862269067053	0.0047366233020785
msp_0228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001879975146094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0231	0.0	0.0003365426457013	0.0	0.0	0.0	0.0	0.0	0.0004229694314264	0.0	0.0	0.0	0.0003981776839475	0.0	0.0004424262941862	0.0003034071858003	0.0	0.0	0.0	0.0	0.0	0.0	0.0003729644346969	0.0	0.0003364300814728	0.0	0.0002737285756014	0.0	0.0	0.0	0.0003917748706279
msp_0232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003221717432132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003259516270044	0.0	0.0
msp_0233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028046423592144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0235	0.0	0.000172268398454	0.0018114036463313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002515564259438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0236	0.0002412287321182	0.0002590011476754	0.0	0.0	0.0004071491359707	0.0003908739961197	0.0	0.0002807380964527	0.0023129446108597	0.000187020302685	0.0	0.0002225017021083	0.000228630969719	0.0022700176048481	0.0003156311770765	0.0	0.0007719078500786	0.0	0.0	0.0	0.0012563125374873	0.0	0.0	0.001416928068678	0.0	0.0	0.0	0.0003536767966261	0.0005221026700021	0.0064900934618788
msp_0237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001818164441028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004217074464784
msp_0239	0.0	0.0038706764347486	0.0	0.0	0.0004596231315837	0.0084747053162446	0.0	0.0	0.0059029508700729	0.0	0.0	0.0	0.0	0.000193430906046	0.0001726639645871	0.000296754828877	0.0	0.0	0.0022986321930851	0.0	0.0	0.0010720347388916	0.0139157945749003	0.0	0.0	0.0	0.0001955694172937	0.0030639107841224	0.0020273809915399	0.0007103668812686
msp_0240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0241	0.0006629088106639	0.0003126863315784	0.0	0.0	0.000465610420833	0.0004363303619739	0.0	0.0	0.0039045428783415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004198717808004	0.0	0.0003821277748166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105665884396507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0243	0.0	0.0001789405719146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003216093329003	0.0	0.0	0.0	0.0	0.0001189651110266	0.0	0.0	0.0110469018783818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014009177445035	0.0004065131695801
msp_0244	0.0	0.0002928533318504	0.0004288789629225	0.0003228286999613	0.0003021634661467	0.0	0.0	0.0003600646154991	0.000280376536588	0.0003692443641138	0.0004580532629908	0.0	0.0003953676057575	0.0003221843620489	0.0007046441244822	0.0034128444652817	0.0	0.0	0.0	0.0003911574573989	0.0003703790768963	0.0	0.0	0.000313445062644	0.0	0.0	0.0002598979986988	0.0003560834252087	0.00050709621923	0.0003494337082683
msp_0246	0.0017270597553072	0.0	0.0	0.0	0.0002556484698762	0.0	0.0	0.0002530532747381	0.0	0.0	0.0427761755789933	0.0120876138485826	0.0	0.0	0.0	0.0003404643055616	0.0	0.0033315270709747	0.0035971912786551	0.0006087037552115	0.0	0.0011480070316022	0.0004449102211663	0.0	0.0153786796188672	0.0	0.0002208727270065	0.0003529238515951	0.0002849810456012	0.0004759965952099
msp_0247	0.0	0.0003077966466718	0.0	0.0	0.0	0.0	0.0	0.0002598501506539	0.0	0.0	0.0	0.0	0.0018963449283164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0249	0.0	0.0003303727265631	0.0	0.0	0.0	0.0006236194118275	0.0004313817181822	0.0003387143722191	0.0	0.0	0.0	0.0004015923138792	0.0002870086087388	0.0	0.0003899231658234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005288942045383	0.0002039210650219	0.0004753521492845
msp_0250	0.0	0.0010396098168169	0.0	0.0028041089999726	0.0035845800625514	0.0003942035895588	0.0010593328869631	0.0002550981162744	0.005929368499533	0.0	0.0	0.0	0.0	0.0	0.0	0.000296506561688	0.0	0.0001976071961855	0.0	0.0	0.0001726247757297	0.000195364419433	0.0	0.0	0.0	0.0036862882635178	0.0015581148200017	0.0	0.0024943980999838	0.0014703311165708
msp_0251	0.0	0.0	0.0	0.0	0.0032024896335259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1506542998950345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004307719261995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041070184402805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0258	0.0	0.0007098588418096	0.0016332141721288	0.0025400671549808	0.0006590332133091	0.0008165566516684	0.0147835213392105	0.0002300344264244	0.0005299491423566	0.0004754636908849	0.0	0.0001938310474514	0.0028302664152037	0.0021325019908342	0.0081039775155692	0.0002297577065568	0.0006662637164805	0.0001874017388556	0.0	0.0028948406581378	0.0006707089651769	0.000683030640715	0.0002679067827678	0.0007399471489712	0.0	0.0021381523828182	0.000235616981684	0.0003130605573043	0.0002454915329148	0.0
msp_0259	0.0	0.0029555702416105	0.0003957580275644	0.0015891966612412	0.0015077834698488	0.0004554463372981	0.0	0.0007139890128629	0.0023373216263543	0.0	0.0	0.0	0.0058791690522676	0.0004050600312316	0.0013492888066593	0.0044812317913453	0.0004505551029369	0.0002007036114172	0.0004920463320704	0.0005196573637904	0.0009855197399055	0.0	0.0021994638722207	0.0011398862391262	0.0	0.0009904223429161	0.0006902728604396	0.0015276254788407	0.0019210039675905	0.001906028998774
msp_0260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0261	0.0	0.0	0.0	0.0	0.0	0.0	0.0003056703134269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000250129309525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0262	0.0	0.0036802463588683	0.0019603868235074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000296902381452	0.0	0.0012488539746724	0.0	0.0	0.0	0.0	0.0004610927465278	0.0	0.0001708699160033	0.0	0.0013028816863875	0.0	0.0	0.0	0.0014090366151207	0.0029681775949515	0.0
msp_0263	0.0	0.0013475112359404	0.0	0.0	0.0	0.0021587826827238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003508727303341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007251514330197	0.0	0.0
msp_0264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009446302494488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0266	0.0003261169754703	0.0	0.0	0.0003532013365845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003982143221099	0.0003237140589564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001592315272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0269	0.0	0.0007487129795243	0.0	0.0	0.0	0.0	0.0	0.0005312565468201	0.0001731422907122	0.0	0.0	0.0	0.001402031463191	0.0	0.0	0.0	0.0	0.0001859309612633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029603204703493	0.0	0.0
msp_0270	0.0	0.0010957697561663	0.0	0.0	0.0	0.0	0.0	0.0003065614443424	0.0	0.0	0.0	0.0	0.0003200711792048	0.0	0.0	0.0006579659257088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002809894731454	0.0	0.0019347926725392
msp_0271	0.0002498897530689	0.000217635085944	0.0	0.0014451724102134	0.0001486873183471	0.0	0.0	0.0	0.002105423618101	0.0002317333696921	0.0	0.0002921657965982	0.0	0.0002441895466007	0.0006861698790266	0.0002549634640203	0.0	0.0001772104978205	0.0	0.0	0.0002658298455409	0.010790771072398	0.0002183114482024	0.0	0.0	0.0	0.0	0.0003050365699907	0.0275176251624023	0.0
msp_0272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0274	0.0	0.0	0.0	0.0	0.0	0.0	0.0003209215126217	0.0	0.0	0.0	0.0	0.0001968001418339	0.0	0.0	0.0	0.0	0.0	0.0006534356046769	0.0001974931097661	0.0	0.0	0.0	0.0003274662712602	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0275	0.0	0.0257403434373408	0.0004004180882749	0.0002453891887463	0.0055458321983809	0.0	0.0003166886755946	0.0	0.000185278012714	0.0002938939062265	0.0	0.0003079854862183	0.0	0.0003562214288893	0.0241734778507012	0.0003376259862149	0.0	0.0019712898990602	0.0002804723043818	0.0156843732379235	0.0002134849871756	0.0002411542636207	0.0	0.0243556424203783	0.0	0.0	0.0476692007247286	0.0	0.0004845381405795	0.0
msp_0276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0277	0.0	0.0	0.0	0.0	0.0041247540772554	0.0	0.0	0.0	0.0	0.000249575491057	0.0	0.0	0.0	0.0002066471708724	0.0	0.0002336259213318	0.0	0.0001581321655705	0.0	0.0	0.0003207379666602	0.0	0.0002253554735057	0.0	0.0	0.0	0.0	0.0001681494459562	0.0	0.0056119926485507
msp_0278	0.0	0.0	0.0	0.0	0.0	0.0	0.0002352338786597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0279	0.0	0.0003347023805051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006126162463651	0.0002656167177863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002271191167053	0.0	0.0	0.0	0.0002650375144244	0.0	0.0
msp_0280	0.0	0.0001694867558883	0.0106903766464192	0.0	0.0	0.0	0.0	0.0	0.0	0.0002411726137287	0.0	0.0	0.005943711791104	0.0	0.0125575868167631	0.0	0.0023509748805931	0.0	0.0	0.0151209695659443	0.0	0.0002605589663971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005541603138065	0.0061163040122229	0.0	0.0	0.0	0.0003929042019206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002094963897823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0285	0.0	0.0	0.0	0.0001822409621924	0.0	0.0057773656211665	0.0016203523988604	0.0	0.0	0.0001957269798881	0.0	0.0	0.0	0.0	0.0062592152616404	0.0025617973467083	0.0	0.0	0.0	0.0004627546413202	0.0001614260441584	0.0	0.004604308378479	0.0001428368949381	0.0	0.0006742662714731	0.0	0.0018206527413549	0.0	0.0
msp_0286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
msp_0287	0.0	0.0021157609141272	0.0	0.0	0.0	0.0	0.0	0.0007738696430771	0.0001491643207337	0.0001739151507965	0.0	0.0	0.0	0.0	0.0	0.0002775198618847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183113029929	0.0	0.0	0.0	0.0003047922004343	0.0002181527721159	0.0
msp_0288	0.0	0.0	0.0	0.0002103213271267	0.0001557424310736	0.0	0.0	0.0002752896292312	0.0	0.0002791094265679	0.0002545263084556	0.0003215771632313	0.0	0.0252075995158113	0.0	0.0	0.0	0.0031503964972341	0.0	0.0	0.0	0.0196661035445853	0.0	0.0	0.0	0.0	0.0035710832313063	0.0029335492973813	0.0003280085976324	0.0
msp_0289	0.0	0.0	0.0	0.0003617167290298	0.0	0.0	0.0027578826227648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002391254879322	0.0	0.0	0.0	0.0005001265125213	0.0003259859774895	0.0	0.0021988616072664	0.0	0.0	0.0175212620369985	0.0	0.0002052610979919	0.0	0.0	0.0002256573407144
